"""整圧器に関する次の記述のうち、 誤っているものはいくつあるか。


直動式整圧器は、二次圧力を駆動圧力としているため、作動最小差圧を考慮する必要がある。 

分解点検完了後は、ピーク時間帯の作動状況を調べ、異常の無いことを確認することが望ましい。 

負荷変動が急激、かつ、大きい一の使用者にガスを供給する整圧器には、静特性に優れた整圧器を選定する。 

整圧器の特性として、オフセット及びロックアップは静特性であり、安定性及びシフトは動特性である。 

高圧整圧器の付属設備であるラインヒーターは、熱効率のよさ、設置面積の小ささ等の点から一般に整圧器の二次側に設置される。""",1,2,3,4,5,,,,,4,[img:/static/explain/kr3/kR3g11.jpg]
"""以下は、主なガスメーターの種類ごとの一般的な特徴を示している。3つの特徴をすべて正しく表しているガスメーターの種類はいくつあるか。 

                   ガスメーターの種類　　　　使用圧力　　　メーター前後の直管　　　メーターフィルター
                              膜式　　　　　　　　   低圧　　　　　　       不要　　　　　　　　　不要
                              回転子式　　　　　　低圧・中圧　　　　      不要　　　　　　　　　不要
                             タービン式　　　　　 中圧・高圧　　　　      不要　　　　　　　　　必要
                             渦流式　　　　　　　 中圧・高圧　　　　      必要　　　　　　　　　必要
                             サーマルフロー式　　    中圧　　　　　　　   必要　　　　　　　　　不要""",1,2,3,4,5,,,,,2,[img:/static/explain/kr3/kR3g12.jpg]
外径200mm、管厚5mmの導管が内圧1MPaを受けるときに生じる軸方向の応力(N/mm)として最も近い値はどれか。 ,5,9.5,10,19,20,,,,,9.5,[img:/static/explain/kr3/kR3g13.jpg]
"""腐食防食に関する次の記述のうち、正しいものはいくつあるか。 


電解質の中にある2つの金属を接続すると電流が流れ、アノードとなる金属が腐食する。 

ミクロセル腐食とは、金属表面においてアノードとカソードの部位が刻々と変化するタイプの腐食で、全面腐食となる。 

導管における設計上の防食電位は、安全を考慮して、管対地電位を-1000mV(飽和硫酸銅電極基準)程度とすることが望ましい。 

導管の路線上の2点間で、管対地電位に大きな差があれば、マクロセルが形成されており、電位の低い方で腐食の可能性がある。 

建物に引き込まれた配管は、マクロセル腐食の原因となるコンクリートに接触する機会が多いため、一般に埋設配管部近くの架空配管部に絶縁継手を設置する。 """,1,2,3,4,5,,,,,5,[img:/static/explain/kr3/kR3g14.jpg]
"""導管の工事に関する次の記述のうち、誤っているものはいくつあるか。 


ポリエチレン管の接合方法の1つであるヒートフュージョン接合において、接合面のインジケーターの高さ、幅等により接合後の融着状態を確認した。 

架管の施工において、橋台等の壁貫通部にスリーブを設け、スリーブとガス管の隙間には弾力性のあるシール材を隙間なく充てんした。 

中圧導管の連絡工事にあたり、整圧器を操作して減圧作業を行った。 

エアパージ作業として、気密試験完了後に管内の空気又は不活性ガスを供給ガスに置換した。 

道路舗装の復旧範囲について、道路交通法に基づき、所轄の警察署と協議した。""",1,2,3,4,5,,,,,2,[img:/static/explain/kr3/kR3g15.jpg]
"""溶接と非破壊試験に関する次の記述のうち、正しいものはいくつあるか。 

被覆アーク溶接は、溶接設備が安価であるが、溶接姿勢に制限を受ける。 

ティグ溶接は、溶加材を電極とし、不活性ガスでアーク及び溶融池を完全にシールドしているため、不純物が混入せず、高品質な溶接が得られる。 

溶接部の構造上の欠陥として、溶込み不良、融合不良、ブローホール、アンダーカット等のきずがある。 

放射線透過試験の二重壁片面撮影法は、主に大口径管の場合に用いられる。 

超音波探傷試験は、超音波が物質の端面や違う物質に当たると吸収される性質を利用し、内部のきずの存在や位置・大きさを検知する方法である。"" ",1,2,3,4,5,,,,,1,[img:/static/explain/kr3/kR3g16.jpg]
"""導管の維持管理に関する次の記述のうち、正しいものはいくつあるか。 


接触燃焼式ガス検知器(識別型ガス検知器)は、ガス中の可燃性ガス濃度を検知することができ、メタンの識別も可能である。 

他工事の巡回及び立会業務に従事する者に対しては、防護基準類、各種要領、保安規程等についての教育及び訓練等を実施し、事故防止に努める。 

敷地内の他工事対策の1つとして、ガス設備の資産区分、解体、改装時の注意事項等を記載したチラシ等を配付し需要家への注意喚起を図る。 

溶接スリーブ工法とは、高圧導管が損傷又は貫通に至った場合に、恒久的な修理を行う前の応急処置である。 

サンドブラストによる供給支障は、低圧導管のみに発生する。""",1,2,3,4,5,,,,,3,[img:/static/explain/kr3/kR3g17.jpg]
"""地震対策に関する次の記述のうち、正しいものはいくつあるか。 


高圧導管のレベル2地震動(ガス導管の供用期間中に発生する確率は低いが、非常に強い地震動)に対する許容ひずみは、3.0%である。 

マイコンメーターには、ガスメーターの設置場所において200ガルの地震動を瞬間的に検知した場合に遮断する機能がある。 

SI値は、地震による一般的な建物の揺れの大きさを評価する指標であり、速度の単位カイン(cm/s)で表わされる。 

第1次緊急停止判断の供給停止判断基準値は、供給継続地区の想定被害数が緊急時対応能力の範囲内に収まるように、あらかじめ設定する。 

移動式ガス発生設備のうち、空気吸入式(PA式)は、ボンベに圧縮・充てんされた熱量調整・付臭済みの天然ガスを供給するものである。"" ",1,2,3,4,5,,,,,3,[img:/static/explain/kr3/kR3g18.jpg]
"""A点からB点に低圧のガス100m³/hを供給する導管AB(口径10cm、延長100m)がある。このとき、A点の圧力2.3kPa、B点の圧力2.2kPaであった。
今、B点に150m³/hを供給し、かつB点からC点に導管(口径5cm、延長50m)を延伸しガス50m³/hを供給することになった。
A点の圧力2.3kPaのとき、C点の圧力 (kPa)として最も近い値はどれか。なお、高低差は考慮しないものとする。 """,1.5,1.6,1.7,1.8,1.9,,,,,1.5,[img:/static/explain/kr4/kR4g10.jpg]
"""整圧器に関する次の記述のうち、誤っているものはいくつあるか。 


動特性は、専用整圧器等の負荷変動が小さいところに使用される整圧器にとって重要な特性で、流量の変化に対する応答の敏速性と安定性の両方が要求される。 

流量特性とは、定常状態における流量と二次圧力の関係をいう。 

個別に作動できる整圧器を2基並列に設置したときは、バイパス管を必ず取り付けなくてはならない。 

大規模地区整圧器として使用する場合、オフセットの大きい整圧器を使用すると導管投資が大きくなるので、できるだけオフセットの小さいものを選定する。 

高圧整圧器に付属するラインヒーターには、温水槽加熱方式や温水循環加熱方式がある。"" ",1,2,3,4,5,,,,,3,[img:/static/explain/kr4/kR4g11.jpg]
"""ガスメーターに関する次の記述のうち、誤っているものはいくつあるか。 


マイコンメーターはメーターに流れるガスの流量を監視し、あらかじめ設定した条件によって異常と判定した場合、自動的にガスを遮断する機能を備えている。 

使用最大流量が16m³/hのガスメーターの検定有効期間は、検定を受けた翌月1日から起算して7年である。 

ガスメーターが計量法の規定による検定を受ける際の検定公差は、流量によらず±1.5%である。 

ガスメーターとしての必要条件の一つに、小型で容量が大きいことがある。 

ガスメーターの種類のうち超音波式は、流量を推測計量するものである。""",1,2,3,4,5,,,,,2,[img:/static/explain/kr4/kR4g12.jpg]
"""口径400mmの鋼管を用い、長さ50mで両端固定された架管を冬期(管体温度は-10°C)に設置することになった。
夏期に架管全体の温度が40°Cになるときに生じる応力を、架管途中に設けた伸縮継手で対処する場合、設計変位量(mm)として最も近い値はどれか。
ただし、導管の線膨張係数は1.2×10⁻⁵(1/°C)、内圧は0.3(MPa)、ヤング率は2.1×10⁵(N/mm)とする。 """,9,24,30,40,126,,,,,30,[img:/static/explain/kr4/kR4g13.jpg]
"""腐食と防食に関する次の記述のうち、正しいものはいくつあるか。 


マクロセル腐食とは、金属表面においてアノードとカソードの部位が刻々と変化するタイプの腐食で、全面腐食となる。 

防食設備の点検は、雨期等の土壌の湿潤期や電気鉄道の運行時等、防食状況の悪い時期や時間帯を選んで行うことが望ましい。 

電解質中の鉄とマグネシウムを接続すると、自然電位がプラス側の鉄がカソードとなり、マグネシウムがアノードとなる。 

管対地電位の測定では、照合電極は通常、飽和硫酸銅電極が用いられ、散水で土壌等との接地抵抗を上げて設置する。 

建物に引き込まれた配管は、ミクロセル腐食の原因となるコンクリートに接触する機会が多いため、一般に埋設配管部近くの架空配管部に絶縁継手を設置する。""",1,2,3,4,5,,,,,2,[img:/static/explain/kr4/kR4g14.jpg]
"""導管の工事に関する次の記述のうち、誤っているものはいくつあるか。 


工事計画箇所に他埋設物がある場合、道路使用を許可した所轄警察署へ施工通知を行い、保安措置等について協議を行う。 

一定規模以上の掘削工事で発生するアスファルトコンクリート等については、事前届出及び再資源化義務が課せられる。 

重力排水法とは、数メートル間隔で多数の揚水管を打ち込んで集水管を通して真空ポンプで揚水し、地下水位を下げる工法である。 

最高使用圧力が中圧以上のすべての導管は、耐圧試験を行い合格しなければならない。 

ガス検知器により気密試験を行う場合、ガス濃度が0.5%以下で作動するガス検知器を使用し、ガス検知器が作動しないことにより判定する。 """,1,2,3,4,5,,,,,4,[img:/static/explain/kr4/kR4g15.jpg]
"""溶接と非破壊試験に関する次の記述のうち、誤っているものはいくつあるか。


電極を消耗させ溶接するマグ溶接とミグ溶接はアーク溶接の一種であり、非消耗のタングステン電極を用いるティグ溶接は電気抵抗溶接の一種である。 

被覆アーク溶接棒の心線は、 炭素が低く有害な不純物が少ない鋼が用いられ、大気中に放置すると水分を吸収し、 ブローホール等の欠陥の原因となる。 

溶接施工法は、 溶接事業所かつ溶接士ごとに確認を受けなければならない。 

開先不良は、溶込み不良や割れ等の原因となる。 

放射線透過試験において、試験体の内部にきずがある場合、放射線フィルムで露光すると、きずのある部分は健全部より濃度が薄くなる。"" ",1,2,3,4,5,,,,,4,[img:/static/explain/kr4/kR4g16.jpg]
"""ガス導管の維持管理に関する次の記述のうち、誤っているものはいくつあるか。 


スプレーシール工法は、ガス栓等からシール剤を噴射することで管内面に膜を形成し、腐食漏えい箇所を修理する工法である。 

半導体式ガス検知器は、半導体の電導度が雰囲気ガスの吸着によって変化することを利用したものであり、濃度が低くなるとともに感度も鈍くなる。 

支管供給管一括採水装置は、 初期採水は強力なバキューム圧を発生するエジェクターを使用し、後期採水はピグを使用し管内の水たまりを移動させ、完全に排水させる。 

パイプロケーターは、誘導法の方が直接法より精度的に優れている。 

地中探査レーダーは、地中に向けて超音波を入射し、埋設管に反射された超音波を捉えることにより、埋設位置を探査する。 """,1,2,3,4,5,,,,,5,[img:/static/explain/kr4/kR4g17.jpg]
"""地震対策に関する次の記述のうち、正しいものはいくつあるか。 


高圧導管の液状化に対する耐震性は、液状化により地盤及び管体に生ずる変位を算出し、導管の終局限界状態に対応する設計地盤変位と比較して評価する。 

第1次緊急停止判断の基準値は、供給継続地区の想定被害数が緊急時対応能力の範囲内に収まるように、あらかじめ設定する。 

供給継続地区の需要家からのガス漏えい通報に対しては、供給停止地区に優先して迅速かつ適切に対応し、ガスによる二次災害の防止に必要な措置を講ずる。 

地震対策は基本的に、設備対策、緊急対策、復旧対策の三つで構成されている。このうち緊急対策は、安全かつ可能な限り速やかにガスの供給を再開することが基本である。 

ガス防災支援システム(G-React)は、大規模地震発生時の早期復旧のため、国、ガス事業者が被害情報、復旧活動に必要な情報の共有を図るシステムである。"" ",1,2,3,4,5,,,,,3,[img:/static/explain/kr4/kR4g18.jpg]
"""A点からB点に低圧のガス150m³/hを供給する導管AB(口径15cm、延長 600m)がある。このとき、A点の圧力2.3kPa、B点の圧力2.1kPaであった(図1)。
画像
今、図2のようにB点に150m³/hを供給し、かつB点より60m高い位置にあるC点にガス150m³/hを供給する導管BC(口径15cm、延長600m)を延伸した。
このとき、C点の圧力(kPa)として最も近い値はどれか。なお、空気密度は1.3kg/m³、ガス比重は0.5、重力加速度は10m/s²、AB間の高低差は考慮しないものとする。""
[img:/static/images/R5kg10.jpg]

","1.3
","1.5
","1.7
","1.9
",2.1,,,,,"1.7
",[img:/static/explain/kr5/r5kg10.jpg]
"""整圧器に関する次の記述のうち、誤っているものはいくつあるか。


・直動式整圧器は、二次圧力を信号兼駆動圧力として利用するためオフセットが小さくなる。

・パイロット式整圧器は、二次圧力の小さな変化を増幅してメインガバナーを作動させるため、オフセットは大きくなる。

・パイロット式アンローディング型整圧器は、整圧器のメインバルブが全開時に駆動圧力が最も高くなるため、この駆動圧力以上の一次圧力が確保されないとメインバルブが全開不能となる。

・アキシャルフロー式(軸流式)整圧器の二次圧力の設定は、パイロットスプリングで調整する。

・ハウスレギュレーターは、一般に本体とは別に不純物除去装置と圧力上昇防止装置を設置する必要がある。""",1,2,3,4,5,,,,,4,[img:/static/explain/kr5/r5kg11.jpg]
"""中圧に用いられるガスメーターの特徴に関する次の記述のうち、誤っているものはいくつあるか。


・回転子式は、メーター前後に直管が必要である。

・サーマルフロー式は、メーター前後に直管が必要である。

・渦流式は、メーター前後に直管は不要である。

・タービン式は、異物浸入を防ぐための専用フィルターは不要である。

・回転子式は、異物侵入を防ぐための専用フィルターは不要である。""",1,2,3,4,5,,,,,5,[img:/static/explain/kr5/r5kg12.jpg]
"""口径400mmの鋼管を用い、長さ30mで両端を堅固に固定した架管を設置した。
設置時の管体温度が10°C、最も寒い時期の管体温度は-10°C、最も暑い時期の管体温度は50°Cになる条件のときに鋼管に生じる最大応力(N/mm²)として最も近い値はどれか。
ただし、鋼管の線膨張係数は1×10⁻⁵(1/°C)、ヤング率2×10⁵(N/mm²)とし、内圧や自重は考慮しないものとする。""
","40
","80
","120
","360
",900,,,,,"80
",[img:/static/explain/kr5/r5kg13.jpg]
"""腐食と防食に関する次の記述のうち、誤っているものはいくつあるか。


・鋳鉄管と鋼管が電気的に接続されている場合、鋳鉄管の自然電位は鋼管に比べてプラス側であり、鋼管がカソードとなり腐食する傾向がある。

・マクロセル腐食とは、金属表面においてアノードとカソードの部位が刻々と変化するタイブの腐食で、全面腐食となる。

・電食には、電気防食されている他埋設管からの干渉による腐食等がある。

・選択排流法は、導管と電気鉄道のレールを接続する回路に直流電源装置を入れて、レールに排流する方法である。

・導管における設計上の防食電位は、安全を考慮して、管对地電位を-1000mV(飽和硫酸銅電極基準)程度とすることが望ましい。""",1,2,3,4,5,,,,,3,[img:/static/explain/kr5/r5kg14.jpg]
"""導管工事に関する次の記述のうち、誤っているものはいくつあるか。


・ポリエチレン管を接合する際に、融着する直前に接合する管表面を専用の切削工具で切削し、管と継手の融着面を水で清掃した後、異物が付着しないように注意した。

・超重量建物に引き込む埋設配管の不等沈下対策として、ボールスライドジョイントを用いた。

・漏れたガスが滞留するおそれがあるパイプシャフト内へ配管する際に、電気開閉器が設置されていたため、換気口を設置した。

・屋内露出配管において、他の設備配管と区別するため、JIS規格に準拠して、都市ガスを示すうすい緑色の識別色を配管に塗装した。

・道路を本復旧する範囲について、「道路法施行規則」に基づき、道路管理者と協議の上、施工した。""",1,2,3,4,5,,,,,3,[img:/static/explain/kr5/r5kg15.jpg]
"""溶接と非破壊検査に関する次の記述のうち、誤っているものはいくつあるか。


・溶接部の名称で熱影響部とは、溶接中に溶融凝固した金属のことで、溶加材及び母材が溶け合ったものである。

・被覆アーク溶接棒の被覆剤は、溶接金属の凝固速度を速めるため、上向きその他種々の位置の溶接を容易にする。

・ティグ溶接は、溶融池の熱でワイヤを溶融させるため、溶接速度が速い。

・浸透探傷試験は、金属、非金属の幅広い材料の内部きずを調べることができる。

・磁粉探傷試験は、放射線透過試験や超音波探傷試験に比して、非常に簡便であるが、表面きずは検知できない。""",1,2,3,4,5,,,,,5,[img:/static/explain/kr5/r5kg16.jpg]
"""導管の維持管理に関する次の記述のうち、正しいものはいくつあるか。


・需要家等からのガス漏えい等の通報に対しては、迅速かつ確実な受付及び連絡を行い、その内容に応じて出動は、一般出動、緊急出動、特別出動に区分される。

・接触燃燒式ガス検知器は、ガス中の可燃性ガスを検知することができるが、メタンの識別はできない。

・金属テープによる外面シールは、低圧導管の継手の腐食や損傷による貫通孔に対する漏えい修理方法である。

・サンドブラストによる供給支障は、地下水が流入し続けることにより、広範囲に至る場合がある。

・他工事管理における巡回とは、他工事企業者との協議により定めた時期に、本支管等の位置及び保安措置の実施状況等の必要な事項について、他工事企業者と相互に確認することをいう。""",1,2,3,4,5,,,,,1,[img:/static/explain/kr5/r5kg17.jpg]
"""地震対策に関する次の記述のうち、正しいものはいくつあるか。 


・高圧導管のレベル2地震動の耐震性評価は、直管の接合部や異形管部の終局限界状態に対応する限界変位と比較して評価する。

・中低圧導管では、配管系の地盤変位吸収能力が設計地盤変位を上回ると、耐震性を有すると評価する。

・SI値は、地震による一般的な建物の揺れの大きさを評価する指標であり、加速度の単位カイン(cm/s²)で表される。

・マイコンメーターには、ガスメーターの設置場所において250ガルを超える地震動を継続的に検知した場合に、遮断する機能がある。

・単位ブロックとは、供給停止した地域内のガスの復旧作業を効率的に実施するため、供給停止ブロックを更に分割して得られるブロックをいう。""",1,2,3,4,5,,,,,2,[img:/static/explain/kr5/r5kg18.jpg]
"""口径10cm、延長200mの低圧導管において、起点圧力と末端圧力との差が0.4kPaのときのガス流量は120m³/hであった。
口径20cm、延長400mの低圧導管において、起点圧力と末端圧力との差が0.1kPaのときのガス流量(m³/h)として、最も近い値はどれか。
なお、いずれも同一のガスを流すものとし、高低差は考慮しないものとする。""",120,240,260,340,480,,,,,240,[img:/static/explain/kr6/r6kg10.jpg]
"""整圧器に関する次の記述のうち、誤っているものはいくつあるか。 


直動式整圧器は、二次圧力を信号兼駆動圧力として利用するため、オフセットは大きくなる。 

パイロット式アンローディング型整圧器は、メインバルブ全閉時に駆動圧力が最も高くなるため、この駆動圧力以上の一次圧力が確保されないとメインバルブが閉止不能となる。 

流量特性とは、流量と二次圧力の関係をいう。 

整圧器の能力は、使用条件にもよるが、一般に最低一次圧力時の最大能力の60～80%程度の負荷となるように選定する。 

直動式整圧器の主な二次圧力異常上昇原因の例としては、メインバルブへのダスト類のかみ込みによる締め切り不良、メインバルブシートの不具合がある。 """,1,2,3,4,5,,,,,1,[img:/static/explain/kr6/r6kg11.jpg]
"""次のガスメーターのうち、計量法の規定において検定対象外とされているものはいくつあるか。 


使用圧力が10kPa以下のガスの計量に用いる口径50mmの膜式ガスメータ

使用圧力が中圧のガスの計量に用いる口径50mmの回転子式ガスメーター

口径200mmの実測湿式ガスメーター

使用圧力が10kPa以下のガスの計量に用いる口径300mmの回転子式ガスメーター

使用圧力が中圧のガスの計量に用いる口径100mmのタービン式ガスメーター""",1,2,3,4,5,,,,,4,[img:/static/explain/kr6/r6kg12.jpg]
"""外径300mmの鋼管が内圧3MPaを受ける場合、ガス事業法の管厚計算式を用いたときの管厚(mm)として、最も近い値はどれか。
なお、この鋼管の外径と内径の比は1.5以下とし、鋼管の許容引張応力は62N/mm²継手効率は1.0、腐れしろは1.0mmとする。""",9.2,8.1,4.6,3.4,2.2,,,,,8.1,[img:/static/explain/kr6/r6kg13.jpg]
"""腐食と防食に関する次の記述のうち、誤っているものはいくつあるか。 


通気性の異なる土壌にまたがって埋設されている導管では、通気性の悪い部分をアノードとするミクロセルが形成され腐食が生じることがある。 

土壌比抵抗が高いと腐食電流が流れやすくなる。 

地表面電位勾配とは、土壌、コンクリート等の電解質に設置した照合電極と導管の電位差であり、迷走電流の流出入の調査に活用できる。 

流電陽極法とは、導管よりも自然電位がマイナス側の金属を接続することで、導管から防食電流を流出させ腐食を防止するものである。 

鋼管と鋳鉄管が電気的に接続されている場合、鋳鉄管がアノードとなり腐食する傾向がある。""",1,2,3,4,5,,,,,5,[img:/static/explain/kr6/r6kg14.jpg]
"""導管の工事に関する次の記述のうち、誤っているものはいくつあるか。 


外径 80mm 以上の低圧本支管の道路への埋設にあたっては、管の表面に3mの間隔で占用物件の名称、管理者、埋設年、ガスの圧力をテープ等で明示する。 

鉄筋コンクリート建物等の外壁貫通部は、壁貫通管又は壁貫通リング等を用いて堅固に固定し、貫通部の補修にはモルタル等を充てんする。 

気密試験の試験圧力は、必ず最高使用圧力の1.1倍以上でなければならない。 

電気防食を施した鋼管の切断にあたっては、電気防食施設の電源を切っておき、管の切断後に鋼管の両側を短絡させる。 

放射線透過試験にあたっては、エックス線管の焦点又は放射線源から5m以内のエリアを立入禁止区域として明示し、放射線業務従事者以外の第三者の立入を禁止する。""",1,2,3,4,5,,,,,3,[img:/static/explain/kr6/r6kg15.jpg]
"""溶接欠陥の種類と発生原因の例に関する次の記述のうち、語句の組合せとして誤っているものはいくつあるか。 


　　　溶接欠陥の種類　　　　　割れ　　　　　　　　　　発生原因の例　　　　　溶接部の急冷、開先不良

　　　溶接欠陥の種類　　　　　パイプ　　　　　　　　　発生原因の例　　　　　溶接棒の吸湿、過大電流

　　　溶接欠陥の種類　　　　　ブローホール　　　　　　発生原因の例　　　　　溶接棒の吸湿、雨風

　　　溶接欠陥の種類　　　　　溶込み不良　　　　　　　発生原因の例　　　　　開先不良、過大電流

　　　溶接欠陥の種類　　　　　融合不良　　　　　　　　発生原因の例　　　　　過小電流、 スラグ清掃不良""",1,2,3,4,5,,,,,1,[img:/static/explain/kr6/r6kg16.jpg]
"""導管の維持管理に関する次の記述のうち、正しいものはいくつあるか。 


半導体式ガス検知器は、低濃度での感度が非常に高く、高濃度でも感度が維持されるため、ガス濃度測定にも用いられる。 

亀裂・折損漏えい予防を目的とした本支管の更生修理工法には、反転シール系、樹脂ライニング系がある。 

中圧鋼管で腐食による漏えいが発生したため、緊急修理用バンドを用いて応急処置を行った。 

漏えい磁束ピグは、主に高圧導管の塗覆装の損傷を検査するために用いられる。 

需要家等からのガス漏えい等の通報に対する出動は、その内容に応じて一般出動、緊急出動及び特別出動に区分する。 """,1,2,3,4,5,,,,,3,[img:/static/explain/kr6/r6kg17.jpg]
