"""換気及び一酸化炭素(CO) 中毒に関する次の記述のうち、正しいものはいくつあるか。 


機械換気における第3種換気とは、室内空気を送風機により屋外に排出し、室内の適当な位置に設けた給気口より、外気を室内へ自然に流入させる方法である。 

自然換気回数が1回/hであれば、1時間あたりの自然換気量は、室の容積と同量である。 

調理室の必要換気量は、レンジフードの形状のみにより決まる。 

COは酸素に比べへモグロビンに対する結合力が弱く、一定濃度以上のCOを吸入すると、血液中の酸化ヘモグロビン(O₂Hb)の濃度が低くなる。 

CO中毒の症状は、空気中におけるCO濃度と吸入時間により異なり、CO濃度が0.02%(200ppm)程度であっても、2～3時間で死に至る。"" ",1,2,3,4,5,,,,,2,[img:/static/explain/kr4/kR4g25.jpg]
"""ガス機器の安全装置及び制御装置に関する次の記述のうち、正しいものはいくつあるか。 


凍結予防装置には、一般に「水量センサー」、「低温作動弁」、「ポンプ運転」、「電気ヒーター」、「バーナー燃焼」のいずれかの手法を用いる。 

現在販売されている開放式小型湯沸器には、不完全燃焼防止装置が複数回連続して作動したときに、通常の操作による再点火ができなくなる点火時安全装置が搭載されている。 

屋内に設置されるCF式機器、FE式機器、FF式機器は、不完全燃焼防止装置の搭載が法制化されている。 

サーミスターは、ガス機器の様々な安全装置に用いられているが、不完全燃焼防止装置として使用されている機器もある。 

ガス機器の残留未燃ガスによる爆発点火を防止するため、燃焼室が完全に空気に置換されたことを検出した後に点火動作する装置を、緩点火装置という。""",1,2,3,4,5,,,,,1,[img:/static/explain/kr4/kR4g26.jpg]
"""接続具及びガス栓に関する次の記述のうち、正しいものはいくつあるか。 


ガスコンセントは、 迅速継手が外れた場合や、不完全に接続された状態でも、接続部からガスは流出しない。 

ゴム管用ソケットは、ガスソフトコードに取り付けて使用し、コンセントロのガス栓又はガス栓用プラグと接続する迅速継手である。 

ガス栓のオンオフ機構は、つまみの開閉位置にかかわらず、内部のオンオフ弁が常に全開又は全閉の状態を維持し、ヒューズ機構を補完するものである。 

ガスソフトコードは、ホースエンドロのガス栓及びガス機器に使用する接続具である。 

移動設置形のガス機器とガス栓の接続は、 ガス栓側での脱着を基本とする。""",1,2,3,4,5,,,,,5,[img:/static/explain/kr4/kR4g27.jpg]
"""ガスの燃焼方式及び伝熱に関する次の記述のうち、正しいものはいくつあるか。


・セミ•ブンゼン燃焼式の一次空気率は、全一次空気燃焼式とブンゼン燃焼式の中間である。

・全一次空気燃焼式の機器では、ガスガバナーが必要である。

・一般に、熱を絶縁する目的で利用する断熱材料には、熱伝導率の非常に小さいものが選ばれる。

・ガス高速オーブンは、対流伝熱を強制的に行うことで、加熱時間を短縮することができる。

・絶対温度T(K)の黒体面の単位面積から単位時間に放射される熱量は、絶対温度Tの4乗に比例する。""",1,2,3,4,5,,,,,4,[img:/static/explain/kr5/r5kg19.jpg]
"""ガスの燃焼に関する次の記述のうち、正しいものはいくつあるか。


・着火源から全部の炎口に、火が移っていかない火移り不良の原因の一つに、ガス圧力が高すぎることがある。

・ガス機器のインプットは、ノズル口径の2乗、 ガス圧力(ゲージ圧力)の平方根、ガス発熱量のそれぞれに比例し、ガス比重に反比例する。

・良好な燃焼状態を確保するため、一次空気率を適正に調整するには、ダンパーやガス圧力の調整を行う方法がある。

・リフティングは、燃焼速度に比べて混合気体の噴出速度がバランス点を超えて遅くなったときに発生する。

・バーナーの火炎は、供給ガスに組成変動があっても、ウォッベ指数(WI)と燃焼速度指数(MCP)による互換性図で示された互換域の範囲内にあれば、良好に燃焼する。""",1,2,3,4,5,,,,,3,[img:/static/explain/kr5/r5kg20.jpg]
"""家庭用ガス温水機器に関する次の記述のうち、正しいものはいくつあるか。


・瞬間湯沸器の給湯能力 24号とは、水温から24°C上昇させたお湯を毎時1m³供給する能力のことをいう。

・ハイブリッド給湯器は、電気ヒートポンプと潜熱回収型ガス給湯器で、必要なお湯の量に合わせて効率的に運転を行うシステムである。

・給湯暖房用熱源機には、暖房回路に漏水検知機能が搭載されている。

・浴室暖房乾燥機は、高温暖房端末機器であり、80°C程度の温水を利用している。

・現在販売されている2缶3水の給湯暖房用熱源機のふろの追いだきは、直接加熱方式で行われる。""",1,2,3,4,5,,,,,3,[img:/static/explain/kr5/r5kg21.jpg]
"""家庭用ガス機器に関する次の記述のうち、正しいものはいくつあるか。


・現在販売されているこんろのグリル部には、グリル火災低減のために消し忘れ消火機能に加えて、過熱防止機能又は炎あふれ防止機能のいずれか1つ以上の機能が搭載されている。

・ガスオーブンに電子レンジ機能が内蔵された自動加熱調理機能付きコンビネーションレンジは、加熱したときに食品から発生するふく射熱をサーミスターで検知して自動的に調理できるようになっている。

・ファンヒーターやFF暖房機には、温風を室内に対流させる対流ファンと燃焼に必要な空気を取り入れる燃焼ファンが搭載されている。

・グリドルは、直火で加熱したプレートの放射熱で調理する機器である。

・回転ドラム式衣類乾燥機には、過熱防止装置、回転ドラムベルト切れ安全装置、ドアスイッチ等の安全装置に加え、冷却運転機能が搭載されている。""",1,2,3,4,5,,,,,2,[img:/static/explain/kr5/r5kg22.jpg]
"""コージェネレーションシステム(CGS)に関する次の記述のうち、正しいものはいくつあるか。


・ガスエンジン式の温水回収タイプは、ガスエンジンの廃熱から55°C前後の温水を回収し、給湯などの熱需要に対応できる。

・熱主電従運転では電力の負荷に合わせて発電し、廃熱はできるだけ利用する。

・CGSが発電した電力と商用電力が連系することで、電源の二重化、安定化を図ることができ、一定の要件を満たせば消防用の非常用電源としても利用できる。

・CGSの運転方式であるピークカット運転は、設備の年間稼働率が高くなるため、経済性に優れている。

・原料が天然ガスである都市ガスを燃料とするCGSは、Sox、NOx、ばいじんの発生がなく、環境の保全に寄与する。""",1,2,3,4,5,,,,,1,[img:/static/explain/kr5/r5kg23.jpg]
"""換気に関する次の記述のうち、正しいものはいくつあるか。


・機械換気における第2種換気は、2つの送風機を用いることで換気量の確保が可能であり、給気量及び排気量の割合を変化させることにより、室内圧を正圧又は負圧に調整できる。

・機械換気における局所換気方式は、空気の汚れの源が限定されている場合に効果がある。

・自然換気回数は、同一容積の部屋であれば自然換気量の大きい方が少なくなる。

・調理室の必要換気量は下記の式で表される。排気フードがない場合、定数は60を使用ずる。
必要換気量(m³/h)=定数×理論排ガス量(m³/kWh)×燃料消費量(kW)

・ガス機器を使用する部屋には、必ず機械換気設備を設けなければならない。""",1,2,3,4,5,,,,,1,[img:/static/explain/kr5/r5kg24.jpg]
"""ガス機器の給排気方式に関する次の記述のうち、正しいものはいくつあるか。


・小さな室にガス消費量の大きなCF式機器を設置する場合、給気口に加えて、上部に換気口を設ける必要がある。

・FE式機器では、排気筒の横引き長さと高さの関係は特に規定がなく、また排気筒トップの位置も風圧帯内に設置できる。

・BF式機器の燃焼室は、設置される部屋の空気から遮断されているため、専用の給気口、換気口を設ける必要はない。

・共用給排気ダクトに取り付けるBF式機器は、低酸素濃度下での燃焼となるため、共用給排気ダクト用ガス機器として検査に合格したものでなければならない。

・FF式機器の本体は、屋内であれば、外壁に面する場所に加えて外壁から離れている場所にも設置できる。""",1,2,3,4,5,,,,,5,[img:/static/explain/kr5/r5kg25.jpg]
"""家庭用ガス機器の安全装置に関する次の記述のうち、正しいものはいくつあるか。


・現在販売されているすべてのガス機器には、立ち消え安全装置と消し忘れ防止装置が搭載されている。

・CF式機器及びFE式機器では、不完全燃焼防止装置の作動基準として、機器が設置されている部屋の雰囲気空気中の一酸化炭素濃度(体積 CO%)が定められており、さらにFE式機器では、機器が設置されている以外の部屋についても同様に定められている。

・開放式小型湯沸器の不完全燃焼防止装置は、立ち消え安全装置の熱電対に加えて、別の熱電対を取り付けることで、一次空気不足や二次空気不足によりCOが発生する前にガスを遮断する。

・現在販売されているBF式ふろがまに搭載されている冠水検知装置には、電極式とバイメタル式がある。

・温水機器が空だきした場合、機器が損傷する前に自動的にバーナーへのガスを遮断する装置を空だき防止装置という。""",1,2,3,4,5,,,,,2,[img:/static/explain/kr5/r5kg26.jpg]
"""ガス栓、接続具及び警報器に関する次の記述のうち、正しいものはいくつあるか。


・ヒューズガス栓には、作動流量の異なるいくつかの種類があり、使用機器のガス消費量等に応じて選択することが望ましい。

・テーブルこんろとガス栓の接続には、ガスソフトコードが使用される。

・屋外に設置する給湯器は、一般に機器接続ガス栓を用いて、ガス配管と接続される。

・ガス警報器には、誤報対策として、一過性のガスによる警報をカットする機能を搭載したものがある。

・ガス警報器は、検知する都市ガスが空気より軽い場合には天井から60cm以内に設置し、空気より重い場合には床面から60cm以内に設置する。""",1,2,3,4,5,,,,,4,[img:/static/explain/kr5/r5kg27.jpg]
"""ガスの燃焼、燃焼方式及び伝熱に関する次の記述のうち、正しいものはいくつあるか。 


混合ガスの最大燃焼速度は、水素ガスを多く含むほど、速くなる。 

一般にセミ・ブンゼン燃焼式の炎の長さは、ブンゼン燃焼式に比べて長い。 

パルス燃焼式は高負荷燃焼が可能であるが、一般に加熱の効率は低い。 

大気中で、1m³NのCH₄とCOを、各々完全燃焼させると、乾き燃焼排ガス量は同じ容量である。 

板の高温側の面から低温側の面に伝導する熱量は、板の面積と板の両面の温度差及び板の厚さに比例する。""",1,2,3,4,5,,,,,2,[img:/static/explain/kr6/r6kg19.jpg]
"""ガスの燃焼及びガスと機器の適応に関する次の記述のうち、正しいものはいくつあるか。 


サーマルNOx生成の特徴は、NOx生成速度が極めて高い温度依存性を持つことにあり、温度が低くなるとその生成速度は急速に増加する。 

ガス種Aからガス種Bへの熱量変更する場合、インプットを一定にするためのノズル口径の変更率は、下記で計算される。 
DB / Da = √ (WIB√PB) / (WIA√Pa)                  
・DA: ノズル口径(調整前)(mm) 
・DB: ノズル口径(調整後)(mm) 
・WIA:ウォッベ指数(調整前) 
・WIB: ウォッベ指数(調整後) 
・PA:ガス機器の標準圧力(調整前)(kPa) 
・PB: ガス機器の標準圧力(調整後)(kPa) 

炎の先端が赤黄色になって燃えている現象をイエローチップといい、燃焼反応が十分な速さで進んでいないことを示している。 

バーナーの燃焼特性を示す下図において、 1はフラッシュバックが発生しやすい領域を示している。 

バーナーの燃焼特性を示す下図において、2はリフティングが発生しやすい領域を示している。"" 

[img:/static/images/R6s20.jpg]",1,2,3,4,5,,,,,1,[img:/static/explain/kr6/r6kg20.jpg]
"""家庭用ガス温水機器に関する次の記述のうち、正しいものはいくつあるか。 


現在販売されている BF式ふろがまは、電池を電源とした電子回路を装備し、ふろ消し忘れ防止機能、異常着火防止機能、タイムスタンプ機能を標準搭載している。 

給排気通路の閉そく状態を排気ファンの風量低下により診断する自己診断機能は、閉そく状態ではファンの風量が少なくなり、ファンモーターに流れる電流値が大きくなる特徴を利用している。 

瞬間湯沸器の点火・消火機構のうち、水流スイッチ式は、水通路に水が流れた時の水圧変化によりスイッチが作動し、ガス電磁弁を開けるものである。 

燃焼用の空気を屋内からとり、燃焼排ガスを排気筒で屋外に排出する方式のふろがまをFF式ふろがまという。 

温水暖房の熱動弁は、弁の動きが緩やかであり、電磁弁や電動弁に比べ構造が複雑である。""",1,2,3,4,5,,,,,2,[img:/static/explain/kr6/r6kg21.jpg]
"""家庭用ガス機器に関する次の記述のうち、正しいものはいくつあるか。 


現在販売されているSiセンサーコンロには、調理油過熱防止装置、立ち消え安全装置、消し忘れ消火機能、 早切れ防止機能が標準的に搭載されている。 

オーブンは、庫内の鉄板を下部から熱した伝導熱によって短時間に調理できるようになっている。 

一般にこんろは、省エネ法*によるトップランナー基準の対象機器となっている。 

回転ドラム式の衣類乾燥機は、燃焼排気を加熱空気とともにファンにより強制的に吸入し、ドラムの中の衣類等を乾燥させるものである。 

ファンヒーターは、ガスの燃焼により生じるふく射熱で暖める開放式暖房機器である。 

＊省エネ法とは、「エネルギーの使用の合理化及び非化石エネルギーの転換等に関する法律」をいう。""",1,2,3,4,5,,,,,3,[img:/static/explain/kr6/r6kg22.jpg]
