LNG設備に関する次の記述のうち、正しいものはどれか。,常圧断熱式縦置円筒形貯槽は、内槽と外槽からなる金属二重殻構造であり、断熱効果を高めるため内槽と外槽の空間は断熱材が充てんされるとともに、高度の真空状態に保たれている。 ,遠心式BOG圧縮機は、圧力上昇及び所要動力が吸入ガスの質量比にほぼ比例し、一般に高圧で小容量のものに使用される。,直接熱交換型シェルアンドチューブ式気化器は、ランニングコストが低廉であるためLNG 1次受入基地のベースロード用として使用される。 ,逆止弁(チャッキ弁) は流体の流れを常に一定方向に保ち逆流を防止する機能を持つ弁で、直動式やパイロット式等がある。 ,LNG ローリー出荷設備において、LNG ローリーとLNG配管を接続するためには、ローディングアーム又はフレキシブルホースが用いられる。,,,,,LNG ローリー出荷設備において、LNG ローリーとLNG配管を接続するためには、ローディングアーム又はフレキシブルホースが用いられる。,"""常圧断熱式縦置円筒形貯槽は、内槽と外槽からなる金属二重殻構造であり、外部入熱を防ぐため断熱材が充填されるが、真空状態ではなく不活性ガスが封入され常圧となっている。
［都市ガス工業概要(製造編) P43 3.3.1 地上用LNG貯槽 (4)］
遠心式BOG圧縮機は、一般に低圧で大容量のものに使用される。
[都市ガス工業概要 (製造編) P46 3.4.1 BOG 圧縮機 (2) 2]
中間熱媒体型シェルアンドチューブ式気化器は、ランニングコストが低廉であるためLNG 1次受入基地のベースロード用として使用される。
[都市ガス工業概要(製造編) F62　3.6.2 シェルアンドチューブ式気化器 (1)]
逆止弁にはスイング式やリフト式等がある。
［都市ガス工業概要(製造編) P86 3.8.4 弁(バルブ) (5)］"""
製造設備の制御システムに関する次の記述のうち、誤っているものはどれか。,制御システムでは、システムへの不正アクセスによるトラブル等に伴うリスクを把握し、必要と判断するセキュリティ対策を行う。,ファイヤーウォール等の設置、不要なUSBポートやLANポートの閉そく、重要機器設置場所の錠や入退室管理装置の設置等、一旦セキュリティ対策を導入すれば、以降の対応は不要である。,セキュリティ対策で考慮すべき事項として、「情報の利用促進」と「セキュリティ確保」のバランス、「想定される損害」と「対策レベル」のバランスが挙げられる。 ,制御システムの信頼性を高める冗長化の方法として、CPUや電源ユニット、通信ネットワークの機能を対象に主機系と待機系を備える方法や、制御システム全体を二重化する方法がある。 ,制御システムの信頼性を高める方式のひとつである電磁リレーによるシーケンス制御回路方式は、インターロック回路やトリップ回路等の重要な制御系統で利用されている。 ,,,,,ファイヤーウォール等の設置、不要なUSBポートやLANポートの閉そく、重要機器設置場所の錠や入退室管理装置の設置等、一旦セキュリティ対策を導入すれば、以降の対応は不要である。,"""セキュリティ対策を講ずる上では、セキュリティ環境の変化に適切に対応するため継続的な対応が求められる。
［都市ガス工業概要(製造編) F107　3.12.3 制御システム (5) 2］"""
"""都市ガスの熱量調整と燃焼性、特殊成分の分析に関する次の記述のうち、いずれも誤っているものの組合せはどれか。 

イ　導管中でガス温度が露点域になると、LPG等の液化によるガス発熱量の増加、導管の閉そく等が発生するため、露点の管理が重要である。 

ロ　ガスクロマトグラフは、気体試料の各成分の固定相に対する溶解性、吸着性が強いほど移動速度が速くなる性質を利用したものである。 

ハ　ガスクロマトグラフの水素炎イオン化検出器 (FID) は、有機化合物のほとんどを高感度に検出する。 

ニ　ガス事業法では、天然ガスとプロパンを混合したガスや、プロパンに空気を混入したガスは、特殊成分検査を免除されている。 

ホ 　特殊成分の分析方法であるイオンクロマトグラフ法は、全硫黄及びアンモニアの分析に使用できる。""",イ、ロ,イ、ホ,ハ、ニ,ロ、ニ,ハ、ホ,,,,,イ、ロ,"""導管中でガス温度が露点域になると、LPG等の液化によるガス発熱量の低下、導管の閉塞等が発生するため、露点の管理が重要である。
[都市ガス工業概要 (製造編) P 150 4.3.2 増熱と希釈 (1)]
気体試料の移動速度は、各成分の固定相に対する溶解性、あるいは吸着性に左右され、これらの性質が強いほど移動速度が遅くなる。
[都市ガス工業概要 (製造編) P 156 5.2.1 ガスクロマトグラフ法による組成分析から計算で求める方法 (1)]"""
"""都市ガスの付臭に関する次の記述のうち、いずれも誤っているものの組合せはどれか。 

イ　付臭剤貯蔵タンクや注入装置等の付臭設備は、密閉した室内に設置することが望ましく、同室内はやや負圧にし、換気のために吸引した空気は活性炭で脱臭し排出する。 

ロ　付臭方式のうち、手動式滴下注入方式と蒸発方式は、流量の変動が少ない小規模の付臭に用いられる。 

ハ　パネル法は、あらかじめ適正に選定された臭気の判定者3名以上により、においの有無を判定し、 ガスの臭気濃度を求める方法である。 

ニ　FPD付ガスクロマトグラフ法で測定できる付臭剤成分は、テトラヒドロチオフェン(THT)、ターシャリーブチルメルカプタン(TBM)ジメチルサルファイド(DMS)等の有機硫黄化合物である。 

ホ　付臭剤は、極めて低い濃度でも特有の臭気が認められること、嗅覚疲労を起こしやすいこと等の要件を備えていることが必要である。 """,イ、ハ,イ、ニ,ロ、ニ,ロ、ホ,ハ、ホ,,,,,ハ、ホ,"""パネル法は、あらかじめ適正に選定された臭気の判定者4名以上により、においの有無を判定し、ガスの臭気濃度を求める方法である。
［都市ガス工業概要 (製造編) P174 6.4.2 臭気濃度の測定方法 (1)］
付臭剤は、嗅覚疲労を起こしにくいこと等の要件を備えていることが必要である。
［都市ガス工業概要(製造編) P169 6.2 付臭剤 (3)］"""
製造所の保安設備に関する次の記述のうち、誤っているものはどれか。,可燃性のガス又は液化ガスを通ずるガス工作物は、ボイラー等の火気を取り扱う設備までの最低限必要な距離が定められている。,遮断装置には、誤操作を防止し、かつ確実に操作することができる措置を講ずる必要がある。,気化装置には、液化ガスが液体のまま気化装置から先へ流出することを防止する逆流防止装置の設置が必要である。,フレアースタックは、発生するふく射熱が周囲に障害を与えないよう適切な措置を講ずる必要がある。,ガスホルダーや液化ガス用貯槽のガス又は液化ガスを送り出し、又は受け入れるために用いられる配管には、手動弁、遠隔操作弁及び緊急遮断装置等を設ける必要がある。,,,,,気化装置には、液化ガスが液体のまま気化装置から先へ流出することを防止する逆流防止装置の設置が必要である。,"""気化装置には、液化ガスが液体のまま気化装置から先への流出を防止する措置を講ずることが定められている。
[都市ガス工業概要(製造編) P186　7.2.2 予防設備 表7.4 予防設備概要]"""
"""製造設備の建設及び操業に関する次の記述のうち、いずれも誤っているものの組合せはどれか。 

イ　LNGローリーの運行においては、気象条件や交通事情による不測の事態に対応できるように、LNG在庫確保や出荷元の複数化等の対策を事前に講じておくことが望ましい。

ロ　耐震設計を行う上で重要なことは、構造設計、安全設計、防災設計であり、防災設計とは地震時に異常が発生しても安全性を確保できるよう設計するものである。 

ハ　ガス製造能力に関係する設備の定期修理計画策定にあたっては、ガス製造計画や製造設備稼動計画をもとにして、ピーク時における最大必要能力を確保する必要がある。 

ニ　LNGサテライト基地におけるLNG熱量は、出荷元のLNG 熱量に依存するため、熱量管理においては基地の貯槽内濃縮には留意しなくてもよい。 

ホ　「あらかじめ確認」とは、溶接施工法、溶接士技能が技術基準に適合しているか否かをガス主任技術者が確認する行為である。""
",イ、ロ,イ、ハ,ロ、ニ,ハ、ホ,ニ、ホ,,,,,ロ、ニ,"""安全設計とは地震時に異常が発生しても安全性を確保できるよう設計するものである。
[都市ガス工業概要(製造編) p207 8.3.2 耐震設計方法]
LNG サテライト基地のLNG 熱量管理は、出荷元のLNG熱量に依存しており、貯槽保有数も限定されるため、貯槽内濃縮の管理が重要である。
[都市ガス工業概要(製造編) P226 9.3.3 様々な原料受け払いと特徴　表9.1 基地形態ごとの特徴]"""
"""製造設備の保全に関する次の記述のうち、いずれも誤っているものの組合せはどれか。 

イ　異種金属接触腐食は、電位の異なる金属間に腐食電池が形成され、電位が卑な方の金属がアノード、貴な方の金属がカソードとなり、前者の腐食が進行する。 

ロ　ステンレス鋼のすきま腐食の原因として、すきま内に塩化物イオンが蓄積するとともに、pHが低下して不動態が形成され、すきまの外の部分との間に腐食電池を形成することがあげられる。 

ハ　ポンプのインペラのように、材料と流動する溶液の界面で気泡の発生と破壊を繰り返す結果生ずる孔食状の腐食は、キャビテーションエロージョンと呼ばれる。 

ニ　部材に形状的な不連続や切り欠きが存在して応力集中が高くなるほど、疲労強度は増加する。 

ホ　浸透探傷試験 (PT) は、金属、非金属のあらゆる材料の表面欠陥を検出することができる。""",イ、ロ,イ、ホ,ロ、ニ,ハ、ニ,ハ、ホ,,,,,ロ、ニ,"""ステンレス鋼のすきま腐食は、すきま内に塩化物イオンが蓄積するとともに、pHが低下して不動態が破壊され、すきまの外の部分との間に腐食電池を形成することが原因である。
[都市ガス工業概要 (製造編) P247 10.3.1 劣化と対策 (1) ②　(d)]
部材に形状的な不連続や切り欠きが存在して応力集中が高くなるほど疲労強度が低下する。
[都市ガス工業概要 (製造編) P252　10.3.1 劣化と対策 (2)　③(a)]"""
"""環境対策に関する次の記述のうち、いずれも誤っているものの組合せはどれか。

イ　LNG LPGは硫黄分や窒素分等をほとんど含まず、都市ガスの製造段階において大気環境に負荷を与えるSOx (硫黄酸化物)、NOx (窒素酸化物)の発生はほとんどない。

ロ　COD (化学的酸素要求量) とは、水中の有機物を酸化剤で分解する際に消費される酸化剤の量を酸素量に換算したものである。

ハ　調節弁による流量制御方式は、設備投資が安価であるが、流量を絞った場合に調節弁での動力損失が小さくなる。

ニ　一般に、LNG冷熱の40～50%は、ガス送出圧力エネルギーとして回収しており、残りの未利用の冷熱エネルギーの利用が工夫されている。

ホ　メタンを主成分とする天然ガスは、石油や石炭に比べ、分子中の炭素原子の割合が大きいため、燃焼時の二酸化炭素排出量が最も少ない化石燃料である。""",イ、ニ,イ、ホ,ロ、ハ,ロ、二,ハ、ホ,,,,,ハ、ホ,"""調節弁による流量制御方式は、流量を絞った場合に調節弁での動力損失が大きくなる。
[都市ガス工業概要 (製造編) P272 11.3.3 エネルギー管理　表11.2 エネルギー使用の合理化と電気の需要の平準化の有効な施策例 　*3 流量制御方式]
メタンを主成分とする天然ガスは、石油や石炭に比べ、分子中の炭素原子の割合が小さいため、燃焼時のCO2排出量が最も少ない化石燃料である。
[都市ガス工業概要(製造編) P278 11.4.1 天然ガスの環境性 (1)]"""
"""都市ガスの原料に関する次の記述のうち、いずれも誤っているものの組合せはどれか。
 
（イ）メタンは、すべての温度領域において、常温の空気よりも軽い。

（ロ）液撃は、弁の閉鎖やポンプの急停止等の急激な変化によって、配管内流体の運動エネルギの一部が圧力エネルギーに変換され、流体の圧力が低下することにより起こる。

（ハ）LNGは、貯蔵中に外部からの入熱により沸点の低いメタンを主成分とするボイルオフガス（BOG）が発生するため、被密度が高くなる。

（二）LNGローリーやLNGコンテナは、真空断熱方式の二重殻式横置円筒型の超低温容器を有し、道路輸送や鉄道輸送が可能である。

（ホ）LNGは水と反応して氷に似た水和物を生成するため、配管の閉そく等のトラブルを起こさないよう、LNGを取り扱う前に機器内を十分乾燥することが必要である。""",イ、ロ,イ、ハ,口、二,ハ、ホ,二、ホ,,,,,イ、ロ,"""メタンは、約-110℃以下の低温では、空気より重い。
[都市ガス工業概要 (製造編) P11 2.2.2.3 取扱上の留意事項 (3) ガス拡散]"""
"""都市ガスの製造設備に関する次の記述のうち、いずれも正しいものの組合せはどれか。 

（イ）LNGサテライト基地におけるLNGローリー等からLNG貯槽への受入作業では、LNG サテライト基地側又はLNGローリー等に設けられたLNGポンプを使用して行われる。

（ロ）回転式スクリュー型のBOG圧縮機の容量調整は、アンローダー弁操作により容易に連続調整が可能である。

（ハ）ミキシングホルダーは、製造ガスを混合し、供給ガスの成分、熱量及び燃焼性を均一化させる機能を有する。

（二）エアフィン式気化器は、気化器出口のガス温度が外気温以下となることがあり、寒冷地等 では冬期の気化器出ロガス温度低下対策として、気化器の後流にNG加温器を設置する等の措置が必要となる場合もある。

（ホ）弁により液が配管中に封じ込められるおそれのあるところには、必要に応じて液の異常圧力降下を防ぐための措置を講ずる。"" ",イ、ロ,イ、二,口、ホ,ハ、二,ハ、ホ,,,,,ハ、二,"""LNGサテライト基地では、LNGローリー等からLNG配管へ接続するため、アンローディングアーム又はフレキシブルホースが使われる。
[都市ガス工業概要 (製造編) P37 3.2 LNG受入設備 (3)]
回転式スクリュー型では、スライド弁操作により容易に連続調整が可能である。
[都市ガス工業概要(製造編) P51 3.4.1 BOG圧縮機 (5) 表3.2 容量調整]
必要に応じて液の異常圧力上昇を防ぐための措置を講ずる。
[都市ガス工業概要 (製造編) P78 3.8.1 配管 (4)]"""
"""電気計装設備に関する次の記述のうち、いずれも誤っているものの組合せはどれか。

（イ）ブルドン管式圧力計は、ブルドン管の機械的な変位量を利用するもので、一般に高圧測定には不向きである。

（ロ）オリフィス式流量計は直管部を設ける必要があるが、カルマン渦式流量計は直管部を設ける必要がない。

（ハ）熱電対はゼーベック効果を利用したもので、基準接点の温度を一定に保つ必要があり、広範囲の温度測定が可能で、振動・衝撃にも強い。

（二）UPSは、交流入力を整流部で直流に変換し、蓄電池に充電するとともに、インバーター部で一定電圧、一定周波数の交流に変換後出力する装置である。

（ホ）PID制御のP動作とは、目標値とプロセス値の偏差の大きさに比例する制御動作をする もので、この動作だけではオフセットが残る。""",イ、ロ,イ、ハ,ロ、二,ハ、ホ,二、ホ,,,,,イ、ロ,"""形状により、高圧の測定も可能である。
[都市ガス工業概要 (製造編) P109 3.12.4 計測機器 　(2) 圧力計 ブルドン管 特徴3]
カルマン渦式流量計も直管部を設ける必要がある。
[都市ガス工業概要 (製造編) P112 3.12.4 計測機器 　(3) 流量計 カルマン 特徴4]"""
"""LNGが気化した天然ガスをLPGで増熱して45MJ/㎥Nの供給ガスを1000㎥N製造する場合の天然ガスの使用量(㎥N)として最も近い値はどれか。
ただし、天然ガス及びLPGの発熱量は以下のとおりとする。（㎥N：標準状態におけるガスの体積)

天然ガスの発熱量（MJ/㎥N）　　40

LPGの発熱量(MJ/㎥N)　　          100"" ",714,800,817,900,917,,,,,917,"""[都市ガス工業概要(製造編) P148 4.3.1 混合理論]
天然ガスの使用量をFL、LPGの使用量をFHとする。製造するガス量は1000m³であり総熱量が等しいことから、式(4.5)より、指定されたそれぞれの発熱量を用いて
40　×　FL　+　100　×　FH　=　45　×　1000
FH　=　1000　-　FLであるから
40　×　FL　+　100　×　(1000　-　FL)　=　45　×　1000
60　×　FL　=　55000
FL　=　917"""
